id,text,prediction,label,error_type,experiment,lang,mwe,mwe_pattern
61637,"redação central, 18 jul (efe).- o momento em que os ancestrais dos mamíferos começaram a ter sangue quente foi, até agora, motivo de debate entre os especialistas, mas uma nova pesquisa assegura que essa mudança aconteceu no período permiano superior, ou seja, há entre 252 e 259 milhões de anos. uma equipe internacional de cientistas realizou uma análise de datação em 90 fósseis e isto permitiu comprovar que as espécies de sangue quente surgiram em nossa linhagem durante o permiano superior, segundo um comunicado do centro nacional de pesquisa científica (cnrs, sigla em francês) na frança. o surgimento do sangue quente teria favorecido a sobrevivência desses animais durante a extinção registrada no período permiano-triássico, datada há 252 milhões de anos, segundo o estudo que foi publicado nesta terça-feira pela revista ""elife"".",1,1,true_positive,MB3,pt,sangue quente,NOUN-ADJ
30317,"she attended her first creative writing course, led by bbc executive producer kate mcall and novelist patricia duncker, as the recipient of a bbc/ty newydd bursary in 2010. her début novel, the rice paper diaries, published in 2013, was longlisted for the authors’ club best first novel award and won the wales book of the year award 2014 for fiction. you must enable javascript to play content",1,1,true_positive,MB3,en,rice paper,NOUN-NOUN
82087,"when garland shared this discovery with me in the 1960s, the thrill of discovering the identities of portsmouth's early builders and the details of their work set me on a lifelong quest to research the architectural history of the piscataqua region. publication of the athenaeum's brief sesquicentennial history in 1966 focused new attention on the history of the building and on the documentary value of the new hampshire fire and marine insurance company bills that garland had brought to light with the opening of the vault in 1949. these bills provided the names of each artisan or company that had supplied labor or materials for the insurance company's building.",1,1,true_positive,MB3,en,insurance company,NOUN-NOUN
1707,"warren voluntarily went with that deputy to the hospital that night but declined to stay at the hospital for further treatment. when the family called for another mental health check the next day, a police officer was dispatched. according to merritt, the family wanted a mental health deputy again, rather than a police officer.",1,1,true_positive,MB3,en,health check,NOUN-NOUN
78093,plant-based food has become a part of the mainstream culinary world. it’s exciting to be leading this conversation at flower child. we work hard to maintain consistency and quality throughout the seasons.,1,1,true_positive,MB3,en,flower child,NOUN-NOUN
82027,"in order to avoid injury, i ask the general public to listen to mda recommendations, and to pay attention to the most vulnerable populations - the elderly, children, and babies - and to drink more and to stay in shady and air-conditioned areas."" temperatures nationwide have reached record highs during the sudden dust storm. overnight, lows in the dead sea area and the arava reached as high as 35c (95f); in the emek yizrael area, 29c (84.2f); in the coastal region, 28c (82.4f); 27c (80.6f) in the northern negev; and 29c (84.2f) in the sea of galilee (kinneret) area.",1,1,true_positive,MB3,en,dust storm,NOUN-NOUN
15496,these findings demonstrate the conditional nature of many of the relationships between specific childhood experiences and later violence and criminality. other childhood experiences identified as affecting subsequent violent behavior and criminality among persons with mental disorder relate to childhood abuse. mixed results have been found regarding the association of serious physical abuse as a child and violence in adulthood among mental health patients.,1,1,true_positive,MB3,en,mental disorder,ADJ-NOUN
74277,"the tropical climes and beautiful beaches make for a very dreamy place for a holiday indeed. if you’re planning your next getaway or looking for a bit of inspiration, here’s a quick travel guide full of things you should know about guadeloupe. guadeloupe is a group of islands – some inhabited and some not – in the caribbean.",1,1,true_positive,MB3,en,travel guide,NOUN-NOUN
92535,"a rainha elizabeth ii participou neste sábado de uma cerimônia militar reduzida, marcada por medidas de distanciamento social devido ao coronavírus, no castelo de windsor, para comemorar seus 94 anos. o aniversário da monarca, em 21 de abril, geralmente é celebrado em junho em londres com um grande desfile militar, na chamada ""saudação das cores"", que reúne centenas de militares e milhares de espectadores. no entanto, este ano o desfile foi cancelado pela pandemia e substituído por um evento mais íntimo no castelo de windsor, a cerca de 40 km de londres, onde elizabeth ii e seu esposo, o príncipe philip, estão confinados desde março.",1,1,true_positive,MB3,pt,desfile militar,ADJ-NOUN
35103,"the business is currently in the middle of a full remodel. the changes will include new landscaping, signs, lights, a metal bow tie that will wrap around the front of the building and the creation of a new front lobby layout to change the flow of customers. while the inside of the store is under construction, the doughnut machine has been removed and they will be receiving fresh doughnuts daily from another location.",1,1,true_positive,MB3,en,bow tie,VERB-NOUN
86663,"but the dead cat must have confused his head all the same, for when he came to the village he went on past his father's house and all the others too, out a long way on the dike towards the south, where the town lies. in the meantime trien' jans too wandered out in the same direction; she carried a burden in her arms wrapped in an old blue-checked pillow slip, holding it carefully as if it had been a child; and her gray hair blew about in the gentle spring breeze. ""what are you carrying there, trina?"" asked a peasant who met her.",1,1,true_positive,MB3,en,pillow slip,NOUN-VERB
15294,"thanks for a great interview with ian. i love private eye, the only publication i’ve ever subscribed to. it continues to do a great job and it’s heartening to see it doing so well.",1,1,true_positive,MB3,en,private eye,ADJ-NOUN
91482,"even though other travel guides exist for colombia and south america, this is the very first one that focuses specifically on adventure motorcycle travel. the book was written to meet the demand for a quality motorcycle travel guide created by colombias recent tourist boom. colombia has become a tourist hotspot with over 4.5 million visitors in 2019 due to the signing of a peace agreement with guerrilla groups.",1,1,true_positive,MB3,en,travel guide,NOUN-NOUN
78235,"to scrutinize the detailed market segmentation and forecast the market size, in terms of value, on the basis of region by segmenting the global paleo food market into five regions, namely, north america, south america, europe, asia pacific and mea. to identify tailwinds and headwinds for the global paleo food market. to examine competitive developments such as expansions, new product launches, supply contracts, and mergers & acquisitions in the global paleo food market.",1,1,true_positive,MB3,en,food market,NOUN-NOUN
34916,"in fact, iran has been repeatedly exposed to sdss due to its presence in the arid and semi-arid parts of the world; consumption, changing the pattern of cultivation, and climate change have increased the negative effects of this phenomenon. a sandstorm or dust storm is a meteorological phenomenon usually caused by strong and turbulent winds blowing over loose soil or sand and sweeping up large quantities of sand or dust particles from the ground, clouding the air and reducing visibility drastically. 10-year plan being developed to counter sds hotspots   * sand and dust storm   * sand and dust storms (sdss)   * combatting sand and dust storms   * tackle sand and dust storms   * dust hotspots in iran",1,1,true_positive,MB3,en,dust storm,NOUN-NOUN
95917,"you’ll be able to shop for timeless pieces including apparel, accessories, and shoes to give your wardrobe that professional boost to bring in the new year on any budget. snatch up some banana republic men's pants or a few banana republic business casual essentials at a great value. make sure you visit them before anywhere else, because with discounts like 50% off regular priced items with free shipping, your style will finally get the upgrade it deserves.",1,1,true_positive,MB3,en,banana republic,PROPN-PROPN
91511,"students should be prepared to show their badge upon entering any stanford location, including stanford libraries and dining halls. health check is available on the university’s official mobile app. the badge color is either green or red.",1,1,true_positive,MB3,en,health check,NOUN-NOUN
38390,"these benchmarks illustrate the profitability, solvency, and efficiency of nonprofit organizations in a comprehensive picture. the nonprofit health check and corresponding guidebook offers value to multiple parties involved in the nonprofit community. the most immediate impact is recognized in the experience provided to the students in flyer consulting.",1,1,true_positive,MB3,en,health check,NOUN-NOUN
10061,"no state had three stars prior to this week. utah's five national parks, including zion national park, which is pictured here, is one of the reasons for utah's three-star review in the michelin travel guide (photo: asif islam, shutterstock) vicki varela, managing director of the utah office of tourism and film, described the travel guide as one of the best in the world that people “use like a bible” for traveling because of their thoroughness and trustworthiness.",1,1,true_positive,MB3,en,travel guide,NOUN-NOUN
36341,"the festival weekend is all about riding bikes on one of the uk's top trail destinations grant norris of chain reaction cycles said: “it’s a fantastic opportunity for us to partner with tweedlove this year, which is set to be a superb celebration of cycling. there’s so much to get involved with throughout the weekend in such an incredible setting and chain reaction cycles are excited to be there and revel in the joy that two wheels bring!”",1,1,true_positive,MB3,en,chain reaction,NOUN-NOUN
35279,"too cute for words: she began dating mauricio umansky in 1994, tying the knot two years later in 1996. and on wednesday, kyle richards shared adorable throwback snaps of her and mauricio when they were dating as well as from the day they tied the knot - in honor of their 25th wedding anniversary in the first slideshow, kyle shared various snaps of the lovebirds on their wedding day - january 20, 1996.",1,1,true_positive,MB3,en,wedding anniversary,NOUN-NOUN
90196,"the captain then takes the traumatized and untrusting girl to a nearby checkpoint, where union officials instruct him to return johanna to the farmstead of her surviving aunt and uncle in castroville, near san antonio. along the 400-mile trek from wichita falls, the improbable duo flee from a blinding dust storm, two gun-toting––and shooting––renegades who wanted to purchase johanna for fifty dollars, and a civil uprising caused by kidd's narration of a newspaper article about a killer coal mine that collapsed due to unsafe conditions. johanna is played by 12-year-old helena zengel, who may be the most-gifted german actress discovered since hollywood found marlene dietrich nearly a hundred years ago.",1,1,true_positive,MB3,en,dust storm,NOUN-NOUN
29489,"deaths also overtook births for the first time, pushing the island's overall population down 0.2 per cent to 23.56 million, the interior ministry said. taiwan's birth rate has been falling continuously since 2000, a period where wages have remained stubbornly stagnant. demographers say taiwanese women are increasingly getting married at an older age, opting for smaller families or choosing to stay single.",1,1,true_positive,MB3,en,birth rate,NOUN-NOUN
6834,"as a teenager, gabby moved across the country to live with her gymnastics coach and family. cotton candy recalled having missed out on many milestones of growing up, including her high school prom. in the first clues video for cotton candy, we saw a box of cereal (gabby was pictured on the front of a kellogg’s box following her 2012 wins), an english breakfast (that could refer to the scene of her triumph) and a cupcake decorated with false eyelashes and lipstick (gabby has a line of cosmetics with a company called beauty bakerie).",1,1,true_positive,MB3,en,cotton candy,NOUN-NOUN
76325,"homelite 26 lcs starting instructions    * how to adjust a chain saw carburetor with a tachometer    * tuning a poulan pro chain saw a mcculloch eager beaver chainsaw comes from the factory with its carburetor pre-adjusted for optimal performance, but the carburetor tends to fall out of adjustment during normal use -- and this affects the saw's performance. the manufacturer recommends taking the saw to a service professional for carburetor adjustment, because a poor adjustment can damage the engine and void the warranty.",1,1,true_positive,MB3,en,eager beaver,ADJ-NOUN
49774,"noel record, 93, and his wife virginia record, 91, went through uc health’s drive-through vaccination site on tuesday. the northern kentucky couple spent the first part of their 73rd wedding anniversary getting the initial dose of the covid-19 vaccine. noel says the vaccine is a step towards returning to normalcy and gets him and his wife closer to getting back to square dancing.",1,1,true_positive,MB3,en,wedding anniversary,NOUN-NOUN
58128,"previously, swain served as vice president of internal audit for lululemon and was vice president of corporate finance for adidas. andolfatto was previously chief strategy officer at totten insurance group and managing director at premier insurance managers, a canadian wholesale insurance company. apollo's proprietary technology platform, the apollo exchange, transacts insurance business in real time, leverages extensive data and sophisticated algorithms to quote, collect payment, create and deliver policies.",1,1,true_positive,MB3,en,insurance company,NOUN-NOUN
12070,"the ominous tone of the most recent attacks leaves no doubt that if the soviet union invades, it shall cite the aid of the afl-cio as evidence of outside anti-socialist intervention aimed at overthrowing the polish state. all this is by way of introducing the afl–cio's position on economic aid to poland. in formulating this position, our first concern was to consult our friends in solidarity. we did consult with them and their views are reflected in the statement unanimously adopted by the afl–cio executive council. ",1,1,true_positive,MB3,en,economic aid,ADJ-NOUN
38354,"mental disorders during pregnancy or the year following childbirth – which together are known as “perinatal” mental disorders – affect around one in five women. in fact, those mental disorders that don’t involve symptoms of psychosis are one of the most common of all possible complications of childbearing. the most common mental disorder childbearing women experience is depression, often with anxiety.",1,1,true_positive,MB3,en,mental disorder,ADJ-NOUN
9429,"massive dust storm sweeps towards niger's capital city raw video: huge dust storm caught on camera rolling through niamey, the capital city of niger. according to the national weather service (nws), dust storms and haboobs can occur anywhere in the u.s. but are most common in the southwest.",1,1,true_positive,MB3,en,dust storm,NOUN-NOUN
59709,"as investigações da polícia civil e ministério público sobre as causas do sinistro apontaram que, ao realizar a manutenção da iluminação na parada de ônibus, um eletricista deixou o fio condutor prensado ao reator de pelo menos uma das pétalas que compõem a luminária instalada no local. em razão disso, o plástico de isolamento que revestia o fio condutor de eletricidade esquentou e derreteu, causando um curto-circuito, que, em contato com a estrutura de metal da pétala, dissipou a tensão, causando a energização de todo o poste e da parada de ônibus. em homenagem à vítima, o local foi denominado de “estação do vavá”.",1,1,true_positive,MB3,pt,fio condutor,NOUN-ADJ
31735,"searching for fiat panda parts at a discounted price? looking to find and buy fiat panda car parts, fiat panda spares, car panels, car doors, replacement parts, alloy wheels, a reconditioned car engine or even a replcement gearbox? carsite.co.uk can almost certainly help you.",1,1,true_positive,MB3,en,panda car,NOUN-NOUN
64056,"a maior parte das pessoas que foi à sede da polícia de brooklyn center foi dispersada. um representante da polícia disse em um alto-falante às 21h30 que a manifestação era ilegal e deu ao grupo 10 minutos para se dispersar. cinco minutos depois, eles receberam outro aviso para sair antes que um barulho muito alto dispersasse parte da multidão, mas uma parte permaneceu.",1,1,true_positive,MB3,pt,alto-falante,ADV
63564,"the minnesota department of health (mdh) reported 914 new covid-19 cases, along with 10 new deaths. mdh's covid-19 case definition includes both antigen testing and polymerase chain reaction (pcr) testing. positive pcr test results are considered confirmed cases, while positive antigen test results are considered probable cases.",1,1,true_positive,MB3,en,chain reaction,NOUN-NOUN
36659,"john, aloy, annie, gerard and katrina mactal for their 25th wedding anniversary, they planned to renew their vows — where else but in the basilica de guadalupe where it all started. everything was prepared — from the wedding event at the church, to the reception, to accommodations for their family and friends coming from the u.s., canada and manila.",1,1,true_positive,MB3,en,wedding anniversary,NOUN-NOUN
61010,"they also have four great-grandchildren: jules and michaela robertson, both of gilford, n.h.; dilara robertson of placerville, calif.; and jack yancey of cameron park, calif. the celebration of their 70th wedding anniversary has been postponed due to covid-19 until everyone can safely enjoy it. the robertsons welcome drive-by shutouts from their friends, family and neighbors on their special day.",1,1,true_positive,MB3,en,wedding anniversary,NOUN-NOUN
18027,"síria vive clima de tensão após ataque liderado por eua um alarme falso levou a defesa aérea da síria a disparar mísseis na madrugada desta terça-feira (17), mas não houve nenhum novo ataque ao país, informaram a mídia estatal e um comandante militar. a televisão estatal síria noticiou de madrugada que defesas antiaéreas abateram mísseis lançados contra uma base aérea da região de homs, e uma unidade de mídia do grupo libanês hezbollah disse que mísseis também visaram uma base aérea próxima de damasco.",1,1,true_positive,MB3,pt,alarme falso,NOUN-ADJ
74707,"flower child's sandy springs location opening october 17 flower child, the colorful and health-minded eatery serving seasonally driven, nourishing and soul-satisfying fare, will open its sandy springs location on wednesday, october 17. flower child to open 2nd georgia location in sandy springs",1,1,true_positive,MB3,en,flower child,NOUN-NOUN
7994,"an affiliate of woodfield development bought the site at 303 banyan boulevard for $8.9 million. woodfield landed the loan from northwestern mutual life insurance company, according to records. documents filed with the county show that kast construction of west palm beach is constructing the tower, which will include 223 apartments, 3,000 square feet of retail and 324 parking spaces.",1,1,true_positive,MB3,en,insurance company,NOUN-NOUN
78322,"the positive vibes will be like never before.” chain reaction cycles tweedlove bike festival will be held in peebles, scottish borders on 17-19 september 2021. chain reaction cycles gritopia is on saturday 12 june, and cycle law scotland skinny tweed presented by chain reaction cycles is on sunday 13 june, both also starting and finishing in peebles.",1,1,true_positive,MB3,en,chain reaction,NOUN-NOUN
68594,"guy carpenter & company, llc is advising prosight with respect to the reinsurance transaction. founded in 2009 and headquartered in morristown, new jersey, prosight global, inc. is an innovative property and casualty insurance company that designs unique insurance solutions to help customers improve their business and realize value from their insurance purchasing decision. the company focuses on select niche industries, deploying differentiated underwriting and claims expertise with the goal of enhancing each customer's operating performance.",1,1,true_positive,MB3,en,insurance company,NOUN-NOUN
23121,"o facto é que a lealdade das chefias militares ao regime salazarista saiu chamuscada da crise de 1958. o chefe do estado maior da força aérea, general albuquerque de freitas, no memorando de fevereiro de 1961, que marcou o verdadeiro arranque da dinâmica da abrilada como movimento aberto de contestação militar a aspetos centrais do regime, referiu expressamente que “existe, largamente generalizado em portugal, o sentimento de que o regime político nacional se mantém só porque as forças militares o apoiam”. e afirmou ainda que, com a mudança que se seguiu da constituição de 1933 para tornar indireta a eleição do presidente da república, se deu “mais um argumento para se atribuir exclusivamente à força das baionetas a sobrevivência do regime atual”.",1,1,true_positive,MB3,pt,regime político,NOUN-ADJ
31539,"youth does not bother about its complexion.  by morning most of it is on the pillow slip, and soap and water will clean up the rest. the theatrical effects are all carefully packed away, to do duty for another season.",1,1,true_positive,MB3,en,pillow slip,NOUN-VERB
77404,"a recent harvard study found long-term exposure to fine particles of pollution in the air, may be linked to higher rates of hospitalisation and death due to covid-19. the technical name for the dust storm is the saharan air layer (sal). the sal forms over the sahara desert and moves across the north atlantic every three to five days from late spring to early fall, peaking in late june to mid-august, according to the national oceanic and atmospheric administration.",1,1,true_positive,MB3,en,dust storm,NOUN-NOUN
91021,"in a letter submitted to the chief minister through perundurai tahsildar, they said that based on government order 91/91 dated february 2, 1991, 2,700 acre land in perundurai and ingur were acquired from the people. land was registered in the name of tamil nadu corporation for industrial infrastructure development limited (tacid) and people in ingur were given compensation of ₹ 60,000 an acre for dry land, ₹ 1.20 lakh an acre for farm land and people in perundurai were given ₹ 1.50 lakh an acre and ₹ 2 lakh an acre respectively. but due to various reasons, over 100 families owing 200 acre did not register their land directly in the name of tacid.",1,1,true_positive,MB3,en,dry land,ADJ-NOUN
10741,"she knew many of them by the color.  that pillow slip belonged to mme boche because it was stained with the pomade she always used, and so on through the whole. gervaise was seated with these piles of soiled linen about her.",1,1,true_positive,MB3,en,pillow slip,NOUN-VERB
80097,"and choosing to stay even after all the messy fights and unnecessary drama is true love,"" the actress said. happy 3rd wedding anniversary to the one who holds my hand as he holds space for me and my healing. i believe in god because i feel his presence when i am with you.",1,1,true_positive,MB3,en,wedding anniversary,NOUN-NOUN
